sample_id,group,target,FL__ex340_em490,FL__ex340_em550,FL__ex340_em610,FL__ex340_em670,FL__ex340_em730,FL__ex340_em790,FL__ex380_em490,FL__ex380_em550,FL__ex380_em610,FL__ex380_em670,FL__ex380_em730,FL__ex380_em790,FL__ex420_em490,FL__ex420_em550,FL__ex420_em610,FL__ex420_em670,FL__ex420_em730,FL__ex420_em790,FL__ex460_em490,FL__ex460_em550,FL__ex460_em610,FL__ex460_em670,FL__ex460_em730,FL__ex460_em790,FL__ex500_em550,FL__ex500_em610,FL__ex500_em670,FL__ex500_em730,FL__ex500_em790,FL__ex540_em550,FL__ex540_em610,FL__ex540_em670,FL__ex540_em730,FL__ex540_em790,FL__ex580_em610,FL__ex580_em670,FL__ex580_em730,FL__ex580_em790,FL__ex620_em670,FL__ex620_em730,FL__ex620_em790,UV__K232,UV__K264,UV__K268,UV__K272
AS0_U0,U,0,15.43357544857143,26.072652544285717,7.891747497428572,16.70126133,23.286450477142857,1.8673453889625,6.239217031523809,13.07161562852381,5.266888300571429,238.0578294447619,80.53842926133333,3.8395113232,0.5120045258857144,1.3806058622857142,1.1723017607285715,177.35882350761904,51.96407172809524,3.9706127643749998,0.40783626934666667,1.3805713993809523,0.9235887584095237,23.56012262714286,5.675592013666668,0.52715529873125,2.2669299329523813,1.4815424396666668,82.75056582028571,23.977969897619047,1.8277836442500002,3.7640426636,5.044659137761904,197.72416223809523,57.19733610666666,4.3417410105625,6.847839864,71.8604402152381,19.770701135523808,1.6441225483687498,262.9461971514286,74.68940807619049,5.80328835525,1.7179,0.0949,0.0849,0.0799
AS0_V1,V,0,13.691990624285713,21.093614305714286,6.5573460485714286,12.055475616799999,17.367287272142857,1.42889092129375,6.1991760165238095,11.930110067523808,4.928444578619048,186.27997739047618,62.423526764,3.1147575378,0.6510475462476191,1.5733866522380953,1.271225983161905,144.27775428080952,41.87612978571428,3.2786878644375,0.5422305832333334,1.8190899350000003,1.0925004737952382,19.44928659714286,4.8016872518571425,0.44389767386875,2.914299431285714,1.8140866472857144,80.70315474423809,22.978064218571433,1.766567312075,3.3986573220000005,4.607547862190477,180.15867151666666,51.46380233761905,3.9738019555625,5.988413683466666,59.04229327619047,16.676561288000002,1.4410704262812501,225.73967061285717,64.21661976333333,5.007120415625,2.2329,0.1839,0.1729,0.1669
AS0_W2,W,0,11.514287040380953,23.555768693333334,7.246269181142857,12.726528741600001,23.449661709047614,1.8712884634625002,4.218739509666666,10.889661857142857,4.542210283809523,166.9092558461905,72.04995193466668,3.5125125407,0.3391500534,1.051708267,0.8161893487571428,114.34866628280955,42.53956031761905,3.3432640134374996,0.3435187766933333,1.3510684626190477,0.8169639139238095,16.416956175714283,5.2577604226190475,0.46322953886874996,2.1727531012857146,1.4047105142857141,82.36084706185714,29.98372486666667,2.2843477875625,3.2641108513999995,4.238052640666668,219.47855721761906,79.13229842476191,6.0811052318125,5.497218958533334,73.0565545252381,26.185802368571434,2.174269616625,273.98631532571426,99.58490026809523,7.628005743375,1.9429,0.1648,0.1704,0.1754
AS0_X0,X,0,25.28694161952381,23.863939511428573,6.782576061666667,5.9395190238,7.740816207095236,0.644700111875,16.267309734285714,19.470537231428573,7.220967883238098,178.88939775500003,42.445419565333324,2.1221691489,2.078581458142857,3.101515122809524,1.7673739421904762,198.87243697361905,40.38636507333333,3.1485680490625,1.0204414804333335,1.9936883506666667,0.9723879893190477,12.425733179857142,2.5246425980476195,0.234917103779375,1.673983358238095,1.0442176944,59.07875520933334,11.874600931952381,0.9036512300499999,0.9344074130400001,1.3345493815714282,90.49015547642857,18.52521519442857,1.46997614958125,1.2113231062466665,24.86694785538095,5.171760842857143,0.4214060167,105.90123532947621,21.412820634761903,1.6796409039625,1.2407,0.0648,0.0613,0.0591
AS1_A1,A,2,13.38176091547619,22.75396805761905,6.815393402571428,12.806868171599998,20.014321100761908,1.5864713191625,5.8435138745238095,12.174916902714287,4.887274662666667,189.37795117190475,67.77162272066667,3.4162539245,0.4708556688999999,1.2032668080285713,0.8859494555571429,129.86514699247618,40.31600152857143,3.2005480750625,0.45223898786666666,1.4548687707619048,0.8278371180714286,17.324277015238096,4.610002756,0.41328070684375,2.212191099190476,1.4220566465714286,87.3101017602381,26.527007057142853,2.006319463125,2.3932273388,3.1367010842857144,218.2342374942857,66.63468406428572,5.114966988437501,3.0593957741333337,68.67100179380952,20.49437699980952,1.68103302270625,264.2383745314286,79.77762222285713,5.951657906187499,2.012,0.1181,0.1137,0.1128
AS1_B2,B,2,13.464048385238094,18.271771112857145,5.413088026476191,11.3323930742,15.973551227190477,1.3152861632,7.347061111809525,12.093678065666664,4.80674489352381,226.50651295857145,69.69380264133332,3.2285214902,0.7601017015619048,1.658167242904762,1.2342016327857142,178.04182121714283,47.075839087619045,3.583496503625,0.5755715042266666,1.717663957952381,1.0421922150428573,21.75100975904762,4.885090351095238,0.435419382525,2.451261429619048,1.5595944835714286,84.21202797795237,21.988452184761904,1.66494133309375,2.8887463093999997,3.7956440789047625,186.55547333476187,48.57434617809524,3.71453624975,4.497703075466666,58.3278495242857,15.110414143333333,1.2258340566875,230.2983259614286,60.00852757380952,4.6340918540625005,1.7486,0.0964,0.0823,0.0745
AS1_C2,C,2,13.722096443333333,17.908348401428572,5.530499810238096,6.9684871668,13.754633698238095,1.1753598563374998,8.405972435571428,13.878480729047618,5.530299936047619,195.22438585238095,61.264875794000005,3.1811770677999998,1.2155010444047623,2.6622380755714286,1.521879582142857,167.32420686066666,45.8916886652381,3.76504181325,0.9545205831666668,2.9739074138571433,1.4699271916666665,14.158681597380957,3.8382944720000003,0.38085645903125,3.236273663380952,2.0098224084285716,85.25205148471429,22.63521248904762,1.8133366555625001,2.7171527386,3.1013199147619046,170.8652500861905,47.68970889238095,3.939695790375,2.83013978,51.41186296680952,14.167064257380948,1.2603084109125,211.6709295457143,56.268710908571435,4.565263033,2.7218,0.152,0.1397,0.1304
AS1_D0,D,2,12.374512218095239,21.372360002857143,6.612472602238098,11.1249993322,22.62499055380952,1.8524161278375,4.603706643809524,9.968383198380954,4.185360874523809,166.93912937,64.04311396199999,3.1867192507000004,0.42596286393333327,1.1303079497857142,0.7836915112571429,108.82542394157142,36.25042397619048,2.8939336613125004,0.41846841872,1.5148116803333334,0.7825963355333333,11.451026700904762,3.7332539672380953,0.33771950379375004,2.271142726809524,1.496448034333333,78.24259410533334,25.314928327619047,1.9554895161875,3.0136842728,3.707529022619048,214.64848409047616,70.71866516809523,5.4931668641249995,3.8171094258666667,67.50159704280952,22.290826889047615,1.8482886925875,263.43860371904765,85.62506103714284,6.699258595625,2.1692,0.1572,0.1626,0.1649
AS1_E1,E,2,12.570151239476191,18.97607508095238,5.722357761238095,8.702474403,15.171017987285712,1.2543741017749999,6.682646774190475,12.682601201714286,5.040796802238096,201.36916442333336,65.72926279733333,3.2125916480999996,0.6850123249666668,1.529097403809524,1.0784315353761904,161.2524288298095,45.25797444285714,3.5203203111875,0.5525780300333334,1.658583436714286,0.8774209760523808,15.837634540714285,4.11935895395238,0.36891044116875005,2.2409009934761905,1.3982956124285717,83.96918653338095,23.2416306,1.7810813150562501,2.1441488266,2.754058429190476,188.57871015142857,52.563117709523816,4.0161176175,2.6991160549999997,56.21585877785715,15.77217151914286,1.2226136270999999,227.45383553333335,63.15270541857142,4.705802440625,1.9895,0.1053,0.0986,0.096
AS1_F2,F,2,4.532531102476191,13.418456623333332,4.141173101619048,11.150890159000001,23.40448370476191,1.8641276956250001,1.3948576790952383,5.024707328666667,2.0923032873809526,98.31614597990476,57.042271932,2.7556677819999997,0.08651571108666666,0.3373089844142857,0.32340045557619046,51.73307496023809,26.394889922380955,2.13267292075,0.12859027683000002,0.6534384687809524,0.40494429638571433,10.965649173285716,4.411969780904762,0.37033311650625,1.2673482383809525,0.7705407795761905,57.576995625809516,28.25091679904762,2.141584605125,2.3115721702,2.9588102386666666,231.96567862523813,112.60983421428571,8.268453418875,3.4866429647333335,80.98160743666668,37.859379541904765,2.8380684778125,285.1131916995238,136.23065039666668,10.05837664,1.7625,0.1281,0.1164,0.1097
